Geneid	baseMean	test	log2FoldChange	pvalue	padj	is.de	seqnames	start	end	strand	type	name	locus_tag	old_locus_tag	product	length
gene-SYNPCC7002_RS00465	2776.413020760699	Other->30% CO2	-0.3466318903623296	8.506483047428977e-8	3.290531765652167e-7	TRUE	NC_010475.1	94161	94484	-	protein-coding	SYNPCC7002_RS00465	SYNPCC7002_RS00465	SYNPCC7002_A0093	DUF2488 family protein	324
gene-SYNPCC7002_RS00470	1587.642778587529	Other->30% CO2	0.18918120902280242	0.0077760603003344106	0.014645291411125451	TRUE	NC_010475.1	94538	95278	-	protein-coding	SYNPCC7002_RS00470	SYNPCC7002_RS00470	SYNPCC7002_A0094	pyridoxine 5'-phosphate synthase	741
gene-SYNPCC7002_RS17175	89.08858335740187	Other->30% CO2	-0.6066402629313459	1.818641747134941e-4	4.6363163719383263e-4	TRUE	NC_010475.1	95308	95436	-	protein-coding	SYNPCC7002_RS17175	SYNPCC7002_RS17175	NA	hypothetical protein	129
gene-SYNPCC7002_RS00475	22345.975660297896	Other->30% CO2	-0.18529580977892474	0.0031505574540546246	0.006452949002280557	TRUE	NC_010475.1	95582	96871	+	protein-coding	SYNPCC7002_RS00475	SYNPCC7002_RS00475	SYNPCC7002_A0095	glucose-1-phosphate adenylyltransferase	1290
gene-SYNPCC7002_RS00480	382.9837719345163	Other->30% CO2	-0.40982343733206117	9.919873159275085e-6	3.025608149618369e-5	TRUE	NC_010475.1	96991	97545	-	protein-coding	rimI	SYNPCC7002_RS00480	SYNPCC7002_A0096	ribosomal protein S18-alanine N-acetyltransferase	555
gene-SYNPCC7002_RS00485	1111.37895064633	Other->30% CO2	-0.9508913630180316	1.998373462990931e-19	1.797979466702147e-18	TRUE	NC_010475.1	97815	98096	+	protein-coding	SYNPCC7002_RS00485	SYNPCC7002_RS00485	NA	hypothetical protein	282
gene-SYNPCC7002_RS00490	4531.210179568809	Other->30% CO2	-0.12681651617986367	0.027550116414053756	0.04598804962139206	TRUE	NC_010475.1	98278	99582	+	protein-coding	lysA	SYNPCC7002_RS00490	SYNPCC7002_A0097	diaminopimelate decarboxylase	1305
gene-SYNPCC7002_RS00495	1428.5088928998364	Other->30% CO2	0.11777441710317767	0.09751278947654082	0.1414942991955197	FALSE	NC_010475.1	99746	100627	+	protein-coding	cdaA	SYNPCC7002_RS00495	SYNPCC7002_A0098	diadenylate cyclase CdaA	882
gene-SYNPCC7002_RS00500	857.5872193361234	Other->30% CO2	0.06953933280451399	0.34328717541572973	0.4185796816129887	FALSE	NC_010475.1	100631	101380	+	protein-coding	SYNPCC7002_RS00500	SYNPCC7002_RS00500	SYNPCC7002_A0099	isoprenyl transferase	750
gene-SYNPCC7002_RS00505	31.62609629493426	Other->30% CO2	-0.9764135816324628	0.00420146062251239	0.008397721417521672	TRUE	NC_010475.1	101517	101590	+	tRNA	SYNPCC7002_RS00505	SYNPCC7002_RS00505	SYNPCC7002_A0100	tRNA-Asp	74
gene-SYNPCC7002_RS00510	4255.898051371211	Other->30% CO2	0.5996819062778911	7.759480362565638e-15	5.4132012032585335e-14	TRUE	NC_010475.1	101724	103730	+	protein-coding	SYNPCC7002_RS00510	SYNPCC7002_RS00510	SYNPCC7002_A0101	caspase family protein	2007
gene-SYNPCC7002_RS00515	8107.187655746015	Other->30% CO2	0.2254873785151871	2.2470783026326899e-4	5.62023570520764e-4	TRUE	NC_010475.1	103895	104227	-	protein-coding	SYNPCC7002_RS00515	SYNPCC7002_RS00515	SYNPCC7002_A0103	YbaB/EbfC family nucleoid-associated protein	333
gene-SYNPCC7002_RS00520	2259.589103117203	Other->30% CO2	-0.132940732727259	0.020914829496434882	0.03561143873140995	TRUE	NC_010475.1	104356	105300	-	protein-coding	murB	SYNPCC7002_RS00520	SYNPCC7002_A0104	UDP-N-acetylmuramate dehydrogenase	945
gene-SYNPCC7002_RS00525	4129.8774717147935	Other->30% CO2	0.1718476276756308	0.005046340759455786	0.009894399498441708	TRUE	NC_010475.1	105340	106806	-	protein-coding	murC	SYNPCC7002_RS00525	SYNPCC7002_A0105	UDP-N-acetylmuramate--L-alanine ligase	1467
gene-SYNPCC7002_RS00530	32673.097474875514	Other->30% CO2	-0.04574151609237015	0.5080224682232062	0.5828109342418244	FALSE	NC_010475.1	107108	108124	+	protein-coding	SYNPCC7002_RS00530	SYNPCC7002_RS00530	SYNPCC7002_A0106	type I glyceraldehyde-3-phosphate dehydrogenase	1017
gene-SYNPCC7002_RS00535	328.9519079529044	Other->30% CO2	-0.37328694055149414	1.3299004678929755e-4	3.4613847794474705e-4	TRUE	NC_010475.1	108257	108601	-	protein-coding	SYNPCC7002_RS00535	SYNPCC7002_RS00535	SYNPCC7002_A0107	hypothetical protein	345
gene-SYNPCC7002_RS00540	1819.696324722202	Other->30% CO2	-0.39284346927464536	1.4546602915197706e-6	4.909668486529634e-6	TRUE	NC_010475.1	108852	109724	-	protein-coding	SYNPCC7002_RS00540	SYNPCC7002_RS00540	SYNPCC7002_A0108	S-methyl-5'-thioadenosine phosphorylase	873
gene-SYNPCC7002_RS00545	553.535716544262	Other->30% CO2	0.5569809670699112	4.780945177624868e-9	2.0868179626659895e-8	TRUE	NC_010475.1	109846	110373	+	protein-coding	SYNPCC7002_RS00545	SYNPCC7002_RS00545	SYNPCC7002_A0109	redoxin domain-containing protein	528
gene-SYNPCC7002_RS00550	8776.738634788695	Other->30% CO2	0.25897277416816994	8.014215126141711e-5	2.1822342895390972e-4	TRUE	NC_010475.1	110430	111740	+	protein-coding	SYNPCC7002_RS00550	SYNPCC7002_RS00550	SYNPCC7002_A0110	2-oxo acid dehydrogenase subunit E2	1311
gene-SYNPCC7002_RS00555	23439.298067092404	Other->30% CO2	-0.6542413763789638	1.4204213219704664e-11	7.713742805074791e-11	TRUE	NC_010475.1	111950	112462	-	protein-coding	psbV	SYNPCC7002_RS00555	SYNPCC7002_A0112	photosystem II cytochrome c-550	513
gene-SYNPCC7002_RS00560	215.2592248600407	Other->30% CO2	-0.015448178747153872	0.8787826548124165	0.9074386109476039	FALSE	NC_010475.1	112709	113413	-	protein-coding	SYNPCC7002_RS00560	SYNPCC7002_RS00560	SYNPCC7002_A0113	sirohydrochlorin chelatase	705
gene-SYNPCC7002_RS00565	763.0117444144698	Other->30% CO2	-0.26083828283414207	0.004666641630585161	0.00925307088200741	TRUE	NC_010475.1	113548	114129	+	protein-coding	SYNPCC7002_RS00565	SYNPCC7002_RS00565	SYNPCC7002_A0114	zf-TFIIB domain-containing protein	582
gene-SYNPCC7002_RS00570	6267.623520876477	Other->30% CO2	-0.6505068109039043	1.883691250738419e-15	1.358107754438637e-14	TRUE	NC_010475.1	114276	116504	+	protein-coding	SYNPCC7002_RS00570	SYNPCC7002_RS00570	SYNPCC7002_A0115	glycoside hydrolase	2229
gene-SYNPCC7002_RS00575	643.9715975047367	Other->30% CO2	0.7805859753370216	3.996412391021003e-31	5.516415394443522e-30	TRUE	NC_010475.1	116526	117704	-	protein-coding	SYNPCC7002_RS00575	SYNPCC7002_RS00575	SYNPCC7002_A0116	aldo/keto reductase	1179
gene-SYNPCC7002_RS00580	4518.2208280796285	Other->30% CO2	0.12291600051102512	0.03512941166926103	0.05722037301649678	FALSE	NC_010475.1	118054	118548	+	protein-coding	SYNPCC7002_RS00580	SYNPCC7002_RS00580	SYNPCC7002_A0117	glutathione peroxidase	495
gene-SYNPCC7002_RS00585	2249.6355647623686	Other->30% CO2	0.729784797300998	2.8295045052088014e-8	1.1438422467865368e-7	TRUE	NC_010475.1	118649	119449	-	protein-coding	SYNPCC7002_RS00585	SYNPCC7002_RS00585	SYNPCC7002_A0118	glutathione S-transferase family protein	801
gene-SYNPCC7002_RS00590	3859.7777476103024	Other->30% CO2	-0.161953057657066	0.001022701025899189	0.0022703259887658974	TRUE	NC_010475.1	119567	119926	+	protein-coding	SYNPCC7002_RS00590	SYNPCC7002_RS00590	SYNPCC7002_A0119	single-stranded DNA-binding protein	360
gene-SYNPCC7002_RS00595	2755.563018481443	Other->30% CO2	0.115477440131027	0.04383056863837421	0.06956891238424996	FALSE	NC_010475.1	120060	121814	-	protein-coding	SYNPCC7002_RS00595	SYNPCC7002_RS00595	SYNPCC7002_A0120	ABC transporter ATP-binding protein	1755
gene-SYNPCC7002_RS00600	3226.9632861055043	Other->30% CO2	-0.1201694856264394	0.04953065490529145	0.0776244615934456	FALSE	NC_010475.1	121880	123376	-	protein-coding	SYNPCC7002_RS00600	SYNPCC7002_RS00600	SYNPCC7002_A0121	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase	1497
gene-SYNPCC7002_RS00605	767.6181870145076	Other->30% CO2	-0.1910205753498554	0.013356972105342946	0.023875495240873113	TRUE	NC_010475.1	123484	124035	-	protein-coding	SYNPCC7002_RS00605	SYNPCC7002_RS00605	SYNPCC7002_A0122	NUDIX hydrolase	552
gene-SYNPCC7002_RS00610	4021.9641274962923	Other->30% CO2	0.14857360940765305	0.010163713212571025	0.01859988310289202	TRUE	NC_010475.1	124239	125600	+	protein-coding	der	SYNPCC7002_RS00610	SYNPCC7002_A0123	ribosome biogenesis GTPase Der	1362
gene-SYNPCC7002_RS00615	437.44247736697906	Other->30% CO2	0.73172992947094	7.671644965921039e-18	6.289191177645928e-17	TRUE	NC_010475.1	125648	126877	+	protein-coding	SYNPCC7002_RS00615	SYNPCC7002_RS00615	SYNPCC7002_A0124	saccharopine dehydrogenase NADP-binding domain-containing protein	1230
gene-SYNPCC7002_RS00620	19572.7239078265	Other->30% CO2	0.19775189533397747	0.5788679957320477	0.6510249394897333	FALSE	NC_010475.1	126983	127825	-	protein-coding	SYNPCC7002_RS00620	SYNPCC7002_RS00620	SYNPCC7002_A0125	formate/nitrite transporter family protein	843
gene-SYNPCC7002_RS00625	603.7842261808134	Other->30% CO2	0.32690095369508876	0.0023528050025425087	0.0049092765879924435	TRUE	NC_010475.1	128441	129100	-	protein-coding	trmH	SYNPCC7002_RS00625	SYNPCC7002_A0126	tRNA (guanosine(18)-2'-O)-methyltransferase TrmH	660
gene-SYNPCC7002_RS00630	80.44264594336506	Other->30% CO2	0.8925185087352914	6.161721885466949e-9	2.6360743960342048e-8	TRUE	NC_010475.1	129138	129524	-	protein-coding	SYNPCC7002_RS00630	SYNPCC7002_RS00630	SYNPCC7002_A0127	GFA family protein	387
gene-SYNPCC7002_RS00635	154.82820830392566	Other->30% CO2	0.6501495386741057	6.372072122180601e-7	2.239585740439972e-6	TRUE	NC_010475.1	129535	129978	-	protein-coding	SYNPCC7002_RS00635	SYNPCC7002_RS00635	SYNPCC7002_A0128	Rrf2 family transcriptional regulator	444
gene-SYNPCC7002_RS00640	5668.275260172056	Other->30% CO2	-0.1029760560485641	0.09058798613370352	0.13281851802626526	FALSE	NC_010475.1	130195	130581	+	protein-coding	SYNPCC7002_RS00640	SYNPCC7002_RS00640	SYNPCC7002_A0129	AbrB family transcriptional regulator	387
gene-SYNPCC7002_RS00645	217.56649652935533	Other->30% CO2	0.9710957484310629	3.4659426610367604e-10	1.6684045894409443e-9	TRUE	NC_010475.1	130653	131291	-	protein-coding	SYNPCC7002_RS00645	SYNPCC7002_RS00645	SYNPCC7002_A0130	bifunctional 4-hydroxy-2-oxoglutarate aldolase/2-dehydro-3-deoxy-phosphogluconate aldolase	639
gene-SYNPCC7002_RS00650	549.6379149242025	Other->30% CO2	1.3223981765350405	6.003369487051023e-75	2.7701262061678293e-73	TRUE	NC_010475.1	131288	131704	-	protein-coding	SYNPCC7002_RS00650	SYNPCC7002_RS00650	SYNPCC7002_A0131	heavy metal-responsive transcriptional regulator	417
gene-SYNPCC7002_RS00655	539.4853153510376	Other->30% CO2	1.0418354648185515	2.5411241294494808e-52	6.566264750497459e-51	TRUE	NC_010475.1	131704	131988	-	protein-coding	SYNPCC7002_RS00655	SYNPCC7002_RS00655	SYNPCC7002_A0132	hypothetical protein	285
gene-SYNPCC7002_RS00660	561.0411861852273	Other->30% CO2	0.07315277308895016	0.34605889355143327	0.42148198573572	FALSE	NC_010475.1	132167	133045	+	protein-coding	SYNPCC7002_RS00660	SYNPCC7002_RS00660	SYNPCC7002_A0133	sugar ABC transporter permease	879
gene-SYNPCC7002_RS00665	663.4267664311883	Other->30% CO2	0.06192564674588132	0.6037799747103131	0.6731823673849883	FALSE	NC_010475.1	133052	134653	-	protein-coding	murJ	SYNPCC7002_RS00665	SYNPCC7002_A0134	murein biosynthesis integral membrane protein MurJ	1602
gene-SYNPCC7002_RS00670	9372.83140661622	Other->30% CO2	-0.5375031695117543	5.22230401156994e-8	2.052073230823711e-7	TRUE	NC_010475.1	134875	135063	+	protein-coding	psbZ	SYNPCC7002_RS00670	SYNPCC7002_A0135	photosystem II reaction center protein PsbZ	189
gene-SYNPCC7002_RS00675	1648.0166658640917	Other->30% CO2	-0.3370506146055248	3.000477633753242e-7	1.096328366179069e-6	TRUE	NC_010475.1	135206	135682	+	protein-coding	ribH	SYNPCC7002_RS00675	SYNPCC7002_A0136	6,7-dimethyl-8-ribityllumazine synthase	477
gene-SYNPCC7002_RS00680	13.762273551766317	Other->30% CO2	-0.9433990488580963	0.0498609602014875	0.07802853752461464	FALSE	NC_010475.1	135782	135853	+	tRNA	SYNPCC7002_RS00680	SYNPCC7002_RS00680	SYNPCC7002_A0137	tRNA-Gly	72
gene-SYNPCC7002_RS00685	5560.893267005801	Other->30% CO2	-0.6305716475996318	3.2639533978908797e-16	2.457475402141618e-15	TRUE	NC_010475.1	136055	138442	+	protein-coding	SYNPCC7002_RS00685	SYNPCC7002_RS00685	SYNPCC7002_A0138	PBP1A family penicillin-binding protein	2388
gene-SYNPCC7002_RS00690	365.1624989016536	Other->30% CO2	0.4476782914655096	8.128839589540393e-9	3.454756825554667e-8	TRUE	NC_010475.1	138439	139122	-	protein-coding	SYNPCC7002_RS00690	SYNPCC7002_RS00690	SYNPCC7002_A0139	response regulator transcription factor	684
gene-SYNPCC7002_RS00695	8516.019095577438	Other->30% CO2	-0.0782251442935175	0.415528648425312	0.4919932310900872	FALSE	NC_010475.1	139328	139741	-	protein-coding	SYNPCC7002_RS00695	SYNPCC7002_RS00695	SYNPCC7002_A0140	DUF4278 domain-containing protein	414
gene-SYNPCC7002_RS00700	60390.62724520286	Other->30% CO2	0.5505160895927019	2.9723483241338075e-45	6.400456724634799e-44	TRUE	NC_010475.1	139947	142412	-	protein-coding	SYNPCC7002_RS00700	SYNPCC7002_RS00700	SYNPCC7002_A0141	ATP-dependent Clp protease ATP-binding subunit	2466
gene-SYNPCC7002_RS00705	393.4110172204625	Other->30% CO2	-0.08466330754984162	0.3339469066766121	0.40919897897020374	FALSE	NC_010475.1	142542	142913	-	protein-coding	SYNPCC7002_RS00705	SYNPCC7002_RS00705	SYNPCC7002_A0142	DUF565 domain-containing protein	372
gene-SYNPCC7002_RS00710	1119.0038078263683	Other->30% CO2	0.046696375098729016	0.38738393111320946	0.4639414525382523	FALSE	NC_010475.1	142940	143542	-	protein-coding	SYNPCC7002_RS00710	SYNPCC7002_RS00710	SYNPCC7002_A0143	DUF3611 family protein	603
gene-SYNPCC7002_RS00715	1512.1341240868658	Other->30% CO2	0.17471103285282474	0.014142397813324643	0.025118837756820972	TRUE	NC_010475.1	143821	145422	+	protein-coding	SYNPCC7002_RS00715	SYNPCC7002_RS00715	SYNPCC7002_A0144	GTP-binding protein	1602
gene-SYNPCC7002_RS00720	282.1749715788117	Other->30% CO2	0.09937455180045593	0.3558836113085512	0.43101014792899145	FALSE	NC_010475.1	145445	146026	+	protein-coding	SYNPCC7002_RS00720	SYNPCC7002_RS00720	SYNPCC7002_A0145	hypothetical protein	582
gene-SYNPCC7002_RS00725	652.5925672611352	Other->30% CO2	0.10954682793896792	0.23611664770832158	0.3043323112920505	FALSE	NC_010475.1	146083	147843	+	protein-coding	SYNPCC7002_RS00725	SYNPCC7002_RS00725	SYNPCC7002_A0146	fibronectin-binding domain-containing protein	1761
gene-SYNPCC7002_RS00730	16696.783460940795	Other->30% CO2	-0.17743419114214418	0.04026097624462063	0.06447103531318367	FALSE	NC_010475.1	148056	149723	+	protein-coding	groL	SYNPCC7002_RS00730	SYNPCC7002_A0147	chaperonin GroEL	1668
gene-SYNPCC7002_RS16040	569.0005849018872	Other->30% CO2	-0.273078777743864	2.430451732114816e-4	6.047508426136522e-4	TRUE	NC_010475.1	149816	153046	-	protein-coding	SYNPCC7002_RS16040	SYNPCC7002_RS16040	SYNPCC7002_A0148	PAS domain-containing protein	3231
gene-SYNPCC7002_RS00740	101.35128125222764	Other->30% CO2	0.09078265401886401	0.5133850892114639	0.5875271904244889	FALSE	NC_010475.1	153399	154799	-	protein-coding	SYNPCC7002_RS00740	SYNPCC7002_RS00740	SYNPCC7002_A0149	glycosyltransferase family 4 protein	1401
gene-SYNPCC7002_RS00745	68.48086496689622	Other->30% CO2	0.4510645178221032	0.0024029583972884102	0.005010687942699525	TRUE	NC_010475.1	154890	156641	-	protein-coding	SYNPCC7002_RS00745	SYNPCC7002_RS00745	SYNPCC7002_A0150	5'-nucleotidase C-terminal domain-containing protein	1752
gene-SYNPCC7002_RS00750	7836.464294681839	Other->30% CO2	-0.8831319691460114	7.196491548432121e-20	6.641333628981642e-19	TRUE	NC_010475.1	156915	158534	-	protein-coding	SYNPCC7002_RS00750	SYNPCC7002_RS00750	SYNPCC7002_A0151	mechanosensitive ion channel	1620
gene-SYNPCC7002_RS00755	429.2819320690685	Other->30% CO2	7.877453671164541e-4	0.9928258992094601	0.9946735900888822	FALSE	NC_010475.1	158726	159169	+	protein-coding	SYNPCC7002_RS00755	SYNPCC7002_RS00755	SYNPCC7002_A0152	SRPBCC family protein	444
gene-SYNPCC7002_RS00760	2378.6471772856125	Other->30% CO2	-0.21350874204954812	1.347258088561626e-4	3.503738829351089e-4	TRUE	NC_010475.1	159222	159494	+	protein-coding	SYNPCC7002_RS00760	SYNPCC7002_RS00760	SYNPCC7002_A0153	hypothetical protein	273
gene-SYNPCC7002_RS00765	873.9502319939256	Other->30% CO2	0.19029077735176939	0.05607454611300816	0.086453834818623565	FALSE	NC_010475.1	159599	160267	+	protein-coding	SYNPCC7002_RS00765	SYNPCC7002_RS00765	SYNPCC7002_A0154	energy-coupling factor ABC transporter ATP-binding protein	669
gene-SYNPCC7002_RS00770	511.5475386125131	Other->30% CO2	-0.10509441120836815	0.22014384814660545	0.2867196086748128	FALSE	NC_010475.1	160274	160702	+	protein-coding	dut	SYNPCC7002_RS00770	SYNPCC7002_A0155	dUTP diphosphatase	429
gene-SYNPCC7002_RS00775	859.2762440148059	Other->30% CO2	0.6127560208311085	9.375887426490758e-14	6.068961199912855e-13	TRUE	NC_010475.1	160764	161612	+	protein-coding	SYNPCC7002_RS00775	SYNPCC7002_RS00775	SYNPCC7002_A0156	hypothetical protein	849
gene-SYNPCC7002_RS00780	49962.77622569639	Other->30% CO2	0.6105296890241501	1.4463399554409376e-6	4.886692527274298e-6	TRUE	NC_010475.1	161801	162883	-	protein-coding	psbA	SYNPCC7002_RS00780	SYNPCC7002_A0157	photosystem II q(b) protein	1083
gene-SYNPCC7002_RS00785	2027.5004847938026	Other->30% CO2	0.3354839010773875	1.2392318444047078e-4	3.246325107402438e-4	TRUE	NC_010475.1	163051	165204	-	protein-coding	SYNPCC7002_RS00785	SYNPCC7002_RS00785	SYNPCC7002_A0158	transglycosylase SLT domain-containing protein	2154
gene-SYNPCC7002_RS00790	2386.6043433450773	Other->30% CO2	0.24094998599001996	0.004508506048742471	0.00895050678392021	TRUE	NC_010475.1	165337	166389	-	protein-coding	SYNPCC7002_RS00790	SYNPCC7002_RS00790	SYNPCC7002_A0159	fatty acid desaturase	1053
gene-SYNPCC7002_RS00795	1900.47853340276	Other->30% CO2	-0.33298776139159886	3.851316257625062e-10	1.8401999278297264e-9	TRUE	NC_010475.1	166576	167043	+	protein-coding	SYNPCC7002_RS00795	SYNPCC7002_RS00795	SYNPCC7002_A0160	hypothetical protein	468
gene-SYNPCC7002_RS00800	1037.579235403513	Other->30% CO2	0.11854335613156093	0.16119141748791949	0.22108207154394052	FALSE	NC_010475.1	167146	167700	+	protein-coding	SYNPCC7002_RS00800	SYNPCC7002_RS00800	SYNPCC7002_A0161	COP23 domain-containing protein	555
gene-SYNPCC7002_RS00805	812.4396706386012	Other->30% CO2	-0.38592462655580845	7.198429289677487e-4	0.0016408557943301538	TRUE	NC_010475.1	167725	168822	-	protein-coding	SYNPCC7002_RS00805	SYNPCC7002_RS00805	SYNPCC7002_A0162	ATP-dependent 6-phosphofructokinase	1098
gene-SYNPCC7002_RS00810	3582.0532561068585	Other->30% CO2	0.16145742109685116	4.935242660513706e-4	0.0011601771319839354	TRUE	NC_010475.1	169007	169735	-	protein-coding	SYNPCC7002_RS00810	SYNPCC7002_RS00810	SYNPCC7002_A0163	hypothetical protein	729
gene-SYNPCC7002_RS00815	4731.043952889131	Other->30% CO2	-0.24487798958161436	2.993317188024677e-7	1.0949506814631604e-6	TRUE	NC_010475.1	169701	170243	-	protein-coding	SYNPCC7002_RS00815	SYNPCC7002_RS00815	SYNPCC7002_A0164	hypothetical protein	543
gene-SYNPCC7002_RS00820	5481.2077331214205	Other->30% CO2	-0.054860915694349664	0.44351565944049265	0.5207399418367107	FALSE	NC_010475.1	170514	171947	+	protein-coding	SYNPCC7002_RS00820	SYNPCC7002_RS00820	SYNPCC7002_A0165	phosphoglucomutase/phosphomannomutase family protein	1434
gene-SYNPCC7002_RS00825	1660.5011364756358	Other->30% CO2	0.010394322152559008	0.899396047563802	0.924291833799262	FALSE	NC_010475.1	172027	173013	-	protein-coding	SYNPCC7002_RS00825	SYNPCC7002_RS00825	SYNPCC7002_A0166	ABC transporter ATP-binding protein	987
gene-SYNPCC7002_RS00830	28703.24292850931	Other->30% CO2	-0.29731548202370633	6.994304264217686e-5	1.9210546576040074e-4	TRUE	NC_010475.1	173166	173519	+	protein-coding	SYNPCC7002_RS00830	SYNPCC7002_RS00830	SYNPCC7002_A0167	c-type cytochrome	354
gene-SYNPCC7002_RS00835	12445.004579700173	Other->30% CO2	0.27538723489871336	0.023094029190863247	0.03903386409549361	TRUE	NC_010475.1	173717	175018	-	protein-coding	SYNPCC7002_RS00835	SYNPCC7002_RS00835	SYNPCC7002_A0168	DUF4912 domain-containing protein	1302
gene-SYNPCC7002_RS00840	1370.9550843233053	Other->30% CO2	0.7235705843986873	1.1305773280398775e-12	6.712802885236773e-12	TRUE	NC_010475.1	175339	176679	+	protein-coding	aroA	SYNPCC7002_RS00840	SYNPCC7002_A0169	3-phosphoshikimate 1-carboxyvinyltransferase	1341
gene-SYNPCC7002_RS00845	817.2967220164351	Other->30% CO2	0.09184917533229968	0.2950397699130862	0.3695863109280786	FALSE	NC_010475.1	176689	178056	-	protein-coding	SYNPCC7002_RS00845	SYNPCC7002_RS00845	SYNPCC7002_A0170	cytochrome P450	1368
gene-SYNPCC7002_RS00850	22991.381663308257	Other->30% CO2	-3.3909736788039604	0	0	TRUE	NC_010475.1	178297	179232	+	protein-coding	SYNPCC7002_RS00850	SYNPCC7002_RS00850	SYNPCC7002_A0171	LysR family transcriptional regulator	936
gene-SYNPCC7002_RS00855	23573.529891351765	Other->30% CO2	-3.391210160488035	0	0	TRUE	NC_010475.1	179360	181210	+	protein-coding	SYNPCC7002_RS00855	SYNPCC7002_RS00855	SYNPCC7002_A0172	NAD(P)H-quinone oxidoreductase subunit F	1851
gene-SYNPCC7002_RS00860	14927.407605099821	Other->30% CO2	-3.3599861869682606	0	0	TRUE	NC_010475.1	181266	182762	+	protein-coding	SYNPCC7002_RS00860	SYNPCC7002_RS00860	SYNPCC7002_A0173	NADH-quinone oxidoreductase subunit M	1497
gene-SYNPCC7002_RS00865	12555.89999562718	Other->30% CO2	-3.3947808323031334	0	0	TRUE	NC_010475.1	182822	184105	+	protein-coding	SYNPCC7002_RS00865	SYNPCC7002_RS00865	SYNPCC7002_A0174	CO2 hydration protein	1284
gene-SYNPCC7002_RS00870	4781.418330111142	Other->30% CO2	-3.217486058213795	0	0	TRUE	NC_010475.1	184149	184550	+	protein-coding	SYNPCC7002_RS00870	SYNPCC7002_RS00870	SYNPCC7002_A0175	fasciclin domain-containing protein	402
