Geneid	seqnames	start	end	strand	type	name	locus_tag	old_locus_tag	product	Z-Scaled expression 0.04%	Z-Scaled expression 4%	Z-Scaled expression 8%	Z-Scaled expression 30%	DE in ≥1 pairwsie comparisons	0.04->30% log2FC	0.04->30% FDR	0.04->4% log2FC	0.04->4% FDR	0.04->8% log2FC	0.04->8% FDR	4->30% log2FC	4->30% FDR	4->8% log2FC	4->8% FDR	8->30% log2FC	8->30% FDR	KEGG orthology 1	KEGG orthology 2	KEGG orthology 3	KEGG orthology 4	KEGG orthology 5	KEGG orthology 6	KEGG orthology 7	KEGG orthology 8	KEGG orthology 9	KEGG orthology 10	KEGG orthology 11	KEGG pathway 1	KEGG pathway 2	KEGG pathway 3	KEGG pathway 4	KEGG pathway 5	KEGG pathway 6	KEGG pathway 7	KEGG pathway 8	KEGG pathway 9	KEGG pathway 10	KEGG pathway 11	KEGG pathway 12	KEGG pathway 13	KEGG pathway 14	KEGG pathway 15	KEGG pathway 16	KEGG pathway 17	KEGG pathway 18	KEGG pathway 19	KEGG pathway 20	KEGG pathway 21	KEGG pathway 22	KEGG pathway 23	KEGG pathway 24	KEGG pathway 25	KEGG pathway 26	KEGG pathway 27
gene-SYNPCC7002_RS00090	NC_010475.1	11850	12152	-	protein-coding	SYNPCC7002_RS00090	SYNPCC7002_RS00090	SYNPCC7002_A0017	hypothetical protein	1.6472210165504004	-0.5578461554199757	-0.6737821502707797	-0.4155927108596481	yes	-1.3788699674363345	1.7386020252149354e-34	-1.4767499587592092	1.5446385534845555e-39	-1.5511129892959283	1.7141537139439336e-40	0.09787999132287473	0.8996876410726166	-0.07436303053671911	0.8996876410726166	0.17224302185959384	0.5158610338366946	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-SYNPCC7002_RS00095	NC_010475.1	12398	12628	+	protein-coding	SYNPCC7002_RS00095	SYNPCC7002_RS00095	SYNPCC7002_A0018	hypothetical protein	1.6135500838693548	-0.6366365177324678	-0.7261946458759373	-0.2507189202609359	yes	-0.9227983312143896	3.749300267349024e-23	-1.1136887314536132	5.036455913957105e-33	-1.1525575512720072	6.138936178956129e-34	0.19089040023922343	0.0920394544024526	-0.03886881981839405	0.7661310115581504	0.2297592200576175	0.05348409583153223	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-SYNPCC7002_RS00100	NC_010475.1	12655	14193	+	protein-coding	SYNPCC7002_RS00100	SYNPCC7002_RS00100	SYNPCC7002_A0019	AAA family ATPase	1.3222420022975525	-0.6202672517238823	-1.0722155045325237	0.37024075395884903	yes	-0.3011005827079769	9.97844612831816e-4	-0.6088660053956828	5.935687147016109e-12	-0.755419062043446	2.6085266063594255e-17	0.3077654226877059	9.97844612831816e-4	-0.1465530566477632	0.1041588906089188	0.4543184793354691	7.443478427920685e-7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-SYNPCC7002_RS00105	NC_010475.1	14203	14742	+	protein-coding	rsmD	SYNPCC7002_RS00105	SYNPCC7002_A0020	16S rRNA (guanine(966)-N(2))-methyltransferase RsmD	-0.17751192544628536	-0.02479396889592128	-1.011811815639556	1.2141177099817708	yes	0.2042345688315969	0.2141466143691859	0.0235943624542989	0.9086104557232284	-0.11660656285449376	0.5671804036187681	0.180640206377298	0.2470529928243248	-0.14020092530879266	0.5103852910124947	0.32084113168609063	0.00567943970032375	09180 Brite Hierarchies > 09182 Protein families: genetic information processing > 03009 Ribosome biogenesis [BR:syp03009]	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-SYNPCC7002_RS00110	NC_010475.1	14914	15801	-	protein-coding	SYNPCC7002_RS00110	SYNPCC7002_RS00110	SYNPCC7002_A0021	alpha/beta fold hydrolase	-1.4412396643408223	0.08938071835866179	0.09221755444764562	1.2596413915345237	yes	1.1483304494321929	4.8098958509821726e-76	0.6534154289494591	5.758704312001085e-25	0.6520669114242641	1.5370212096963968e-24	0.4949150204827338	2.1936087481469494e-16	-0.00134851752519504	1	0.4962635380079288	2.4162559114535124e-16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-SYNPCC7002_RS00115	NC_010475.1	15864	20024	-	protein-coding	SYNPCC7002_RS00115	SYNPCC7002_RS00115	SYNPCC7002_A0022	WD repeat-containing protein	-1.2974687842934127	0.928818609464542	0.5744399988331336	-0.2057898240042292	yes	0.2344572749629476	0.04537600807184845	0.4813317578574133	1.573991362379643e-6	0.40405024097103714	1.21582862296622e-4	-0.24687448289446567	0.02854768694273128	-0.07728151688637618	0.4417536500387854	-0.1695929660080895	0.14603343858308515	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-SYNPCC7002_RS00120	NC_010475.1	20106	20954	+	protein-coding	SYNPCC7002_RS00120	SYNPCC7002_RS00120	SYNPCC7002_A0023	FtsQ-type POTRA domain-containing protein	0.45049233258017096	-0.3706451967804515	0.02353318049254527	-0.1033803162922945	no	-0.09519236155889572	NA	-0.13734165895340533	NA	-0.07276874712021066	NA	0.04214929739450962	NA	0.06457291183319468	NA	-0.02242361443868505	NA	09180 Brite Hierarchies > 09182 Protein families: genetic information processing > 03036 Chromosome and associated proteins [BR:syp03036]	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-SYNPCC7002_RS00130	NC_010475.1	22367	23170	+	protein-coding	thiD	SYNPCC7002_RS00130	SYNPCC7002_A0025	bifunctional hydroxymethylpyrimidine kinase/phosphomethylpyrimidine kinase	-1.583667093392637	0.7792590426586739	0.29447343433920603	0.5099346163947629	yes	0.9242352625484784	4.4629195617578063e-20	1.0478534669502406	9.891395205400704e-26	0.8312210467662725	2.502930299897945e-16	-0.1236182044017622	0.43313242169527094	-0.21663242018396803	0.07870676949883489	0.0930142157822058	0.43313242169527094	09100 Metabolism > 09108 Metabolism of cofactors and vitamins > 00730 Thiamine metabolism [PATH:syp00730]	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Metabolic pathways (syp01100)	Biosynthesis of cofactors (syp01240)	Thiamine metabolism (syp00730)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-SYNPCC7002_RS00135	NC_010475.1	23167	24519	-	protein-coding	SYNPCC7002_RS00135	SYNPCC7002_RS00135	SYNPCC7002_A0026	GTP-binding protein	0.7419676023041893	-0.7233572630829412	-1.0271926774906834	1.0085823382694292	yes	0.078578516191997	0.7302621910807716	-0.4323880187197893	3.78457182963837e-5	-0.5301334901251761	6.431416508571392e-7	0.5109665349117863	6.431416508571392e-7	-0.09774547140538677	0.7302621910807716	0.608712006317173	3.755297223476918e-9	09190 Not Included in Pathway or Brite > 09194 Poorly characterized > 99997 Function unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-SYNPCC7002_RS00140	NC_010475.1	24806	25246	+	protein-coding	SYNPCC7002_RS00140	SYNPCC7002_RS00140	SYNPCC7002_A0027	hypothetical protein	1.4500396944129386	-0.8564225448528593	-0.41002254065349414	-0.18359460890657692	yes	-0.7487517402973319	6.8680344097647606e-6	-1.0721355075698475	4.6993952132586096e-11	-0.8471821462306168	4.599568426874412e-7	0.32338376727251555	0.13876437282613877	0.22495336133923063	0.3616991377465199	0.09843040593328492	0.6017094053946676	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-SYNPCC7002_RS00145	NC_010475.1	25340	26419	+	protein-coding	SYNPCC7002_RS00145	SYNPCC7002_RS00145	SYNPCC7002_A0028	hypothetical protein	1.270102949454477	-0.8915463784515483	-0.8034670497047294	0.4249104787017939	yes	-0.24348967741965535	0.0234714064792307	-0.6163770752393655	7.714190836460046e-10	-0.5896374481375585	8.746641096624276e-9	0.3728873978197101	4.014777386020953e-4	0.02673962710180694	0.8785506189581828	0.34614777071790315	0.00117801822551774	09100 Metabolism > 09101 Carbohydrate metabolism > 00630 Glyoxylate and dicarboxylate metabolism [PATH:syp00630]	09100 Metabolism > 09103 Lipid metabolism > 00561 Glycerolipid metabolism [PATH:syp00561]	09100 Metabolism > 09105 Amino acid metabolism > 00260 Glycine, serine and threonine metabolism [PATH:syp00260]	NA	NA	NA	NA	NA	NA	NA	NA	Metabolic pathways (syp01100)	Biosynthesis of secondary metabolites (syp01110)	Carbon metabolism (syp01200)	Glyoxylate and dicarboxylate metabolism (syp00630)	Glycerolipid metabolism (syp00561)	Glycine, serine and threonine metabolism (syp00260)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-SYNPCC7002_RS00150	NC_010475.1	26445	27062	-	protein-coding	SYNPCC7002_RS00150	SYNPCC7002_RS00150	SYNPCC7002_A0029	LysE family translocator	1.591832969101976	-0.6782229984450423	-0.464803678331122	-0.4488062923258252	yes	-0.4131226652000843	4.791285222470798e-7	-0.45707126338788545	1.436916233016802e-8	-0.4125767714056049	6.119541532798586e-7	0.04394859818780119	1	0.04449449198228058	1	-5.458937944793898e-4	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-SYNPCC7002_RS00155	NC_010475.1	27194	28225	+	protein-coding	csaB	SYNPCC7002_RS00155	SYNPCC7002_A0030	polysaccharide pyruvyl transferase CsaB	-1.4088623988538	0.7754520969504192	0.4733187634388795	0.16009153846450314	yes	0.5333155127403718	3.105376041123245e-4	0.7450585441158608	1.2129577160659896e-7	0.6440928586769629	9.303712614178325e-6	-0.21174303137548892	0.33494823652766625	-0.1009656854388979	0.8830203801005821	-0.110777345936591	0.8830203801005821	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-SYNPCC7002_RS00160	NC_010475.1	28366	28854	+	protein-coding	SYNPCC7002_RS00160	SYNPCC7002_RS00160	SYNPCC7002_A0031	DNA starvation/stationary phase protection protein	-1.076823739681319	0.2388825454546709	0.9643525951228428	-0.12641140089622618	yes	0.1871435880426476	0.1790157053704139	0.25906464521711853	0.04165208187270539	0.4093638838191095	1.3235480002259922e-4	-0.07192105717447092	0.5114518230441277	0.15029923860199096	0.26836949195825693	-0.22222029577646188	0.09634864280846742	09180 Brite Hierarchies > 09182 Protein families: genetic information processing > 03036 Chromosome and associated proteins [BR:syp03036]	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-SYNPCC7002_RS16250	NC_010475.1	28953	29348	+	tmRNA	ssrA	SYNPCC7002_RS16250	SYNPCC7002_A0032	transfer-messenger RNA	1.4393809373200277	-0.9872656664301096	-0.7149915500235237	0.26287627913361816	yes	-0.8498965826173991	4.814598716762144e-18	-1.7391608159011476	1.154500056418369e-71	-1.5441334772413844	1.0075783032728645e-56	0.8892642332837485	1.5727100231737761e-19	0.19502733865976313	0.04881127377319019	0.6942368946239853	1.5172847176784312e-12	09180 Brite Hierarchies > 09184 RNA family > 03100 Non-coding RNAs [BR:syp03100]	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-SYNPCC7002_RS00165	NC_010475.1	29424	30743	-	protein-coding	SYNPCC7002_RS00165	SYNPCC7002_RS00165	SYNPCC7002_A0033	hemolysin family protein	0.11013010731085009	0.5902855412396955	0.31515611847883074	-1.0155717670294406	no	-0.10304310111756368	NA	0.04123437166553306	NA	0.01738330207552703	NA	-0.14427747278309674	NA	-0.02385106959000603	NA	-0.12042640319309073	NA	09180 Brite Hierarchies > 09183 Protein families: signaling and cellular processes > 02000 Transporters [BR:syp02000]	09180 Brite Hierarchies > 09183 Protein families: signaling and cellular processes > 02042 Bacterial toxins [BR:syp02042]	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-SYNPCC7002_RS00170	NC_010475.1	30885	31730	-	protein-coding	SYNPCC7002_RS00170	SYNPCC7002_RS00170	SYNPCC7002_A0034	3'(2'),5'-bisphosphate nucleotidase CysQ	-1.5884327200220008	0.6166850041521758	0.796987064879645	0.17476065099017676	yes	0.9759456553651183	2.2593493124507534e-23	1.2229266296431875	2.6050288451703898e-36	1.324772437355436	3.2822984255794755e-42	-0.246980974278069	0.01812518928222404	0.10184580771224858	0.307070065497997	-0.3488267819903176	6.452628744158188e-4	09100 Metabolism > 09102 Energy metabolism > 00920 Sulfur metabolism [PATH:syp00920]	09180 Brite Hierarchies > 09182 Protein families: genetic information processing > 03016 Transfer RNA biogenesis [BR:syp03016]	NA	NA	NA	NA	NA	NA	NA	NA	NA	Metabolic pathways (syp01100)	Microbial metabolism in diverse environments (syp01120)	Sulfur metabolism (syp00920)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-SYNPCC7002_RS00175	NC_010475.1	31804	33420	-	protein-coding	lysS	SYNPCC7002_RS00175	SYNPCC7002_A0035	lysine--tRNA ligase	-1.5994808332705404	0.6489932968092722	0.8153224096619135	0.13516512679935389	yes	1.0341921215526286	3.5313303685378636e-41	1.344337027489116	4.991278051520525e-69	1.4395397345228929	9.239245484288306e-79	-0.3101449059364874	7.658173059661178e-5	0.09520270703377684	0.2272849704209963	-0.4053476129702642	2.1483738181063778e-7	09120 Genetic Information Processing > 09122 Translation > 00970 Aminoacyl-tRNA biosynthesis [PATH:syp00970]	09180 Brite Hierarchies > 09181 Protein families: metabolism > 01007 Amino acid related enzymes [BR:syp01007]	09180 Brite Hierarchies > 09182 Protein families: genetic information processing > 03016 Transfer RNA biogenesis [BR:syp03016]	NA	NA	NA	NA	NA	NA	NA	NA	Aminoacyl-tRNA biosynthesis (syp00970)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-SYNPCC7002_RS00180	NC_010475.1	33504	34478	-	protein-coding	SYNPCC7002_RS00180	SYNPCC7002_RS00180	SYNPCC7002_A0036	hypothetical protein	1.4802536675959428	-0.8210947273409478	-0.8864213113434429	0.22726237108844277	yes	-1.5764285037291377	1.642084350344872e-40	-2.9455684071140147	3.3173889057502576e-117	-3.0414843350722225	2.2757491165658265e-113	1.369139903384877	4.804875777544045e-25	-0.09591592795820789	0.5742567104257209	1.465055831343085	6.457110168284174e-26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-SYNPCC7002_RS00185	NC_010475.1	34718	35728	+	protein-coding	trpS	SYNPCC7002_RS00185	SYNPCC7002_A0037	tryptophan--tRNA ligase	-1.6380468513902713	0.44205808779367695	0.5723566241579675	0.6236321394386247	yes	1.533888701422791	5.4613438346734735e-50	1.4102407037274027	1.6301072240780827e-42	1.4986845796658823	1.170659063213887e-47	0.1236479976953886	0.7366504104079004	0.08844387593847983	0.8514637638477037	0.03520412175690878	0.8514637638477037	09120 Genetic Information Processing > 09122 Translation > 00970 Aminoacyl-tRNA biosynthesis [PATH:syp00970]	09180 Brite Hierarchies > 09181 Protein families: metabolism > 01007 Amino acid related enzymes [BR:syp01007]	09180 Brite Hierarchies > 09182 Protein families: genetic information processing > 03016 Transfer RNA biogenesis [BR:syp03016]	NA	NA	NA	NA	NA	NA	NA	NA	Aminoacyl-tRNA biosynthesis (syp00970)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-SYNPCC7002_RS00190	NC_010475.1	35772	36683	+	protein-coding	SYNPCC7002_RS00190	SYNPCC7002_RS00190	SYNPCC7002_A0038	methylenetetrahydrofolate reductase	-1.5673964946789318	0.2912924478266816	0.39979925836341146	0.8763047884888415	yes	1.149010456224928	1.7660792597646916e-29	0.8723333636823574	2.0909573503380366e-17	0.934988596716226	1.2742633509058928e-19	0.27667709254257045	0.01563197821817761	0.06265523303386877	0.5867534631304621	0.2140218595087017	0.06544524006542322	09100 Metabolism > 09102 Energy metabolism > 00720 Other carbon fixation pathways [PATH:syp00720]	09100 Metabolism > 09108 Metabolism of cofactors and vitamins > 00670 One carbon pool by folate [PATH:syp00670]	NA	NA	NA	NA	NA	NA	NA	NA	NA	Metabolic pathways (syp01100)	Microbial metabolism in diverse environments (syp01120)	Carbon metabolism (syp01200)	Other carbon fixation pathways (syp00720)	One carbon pool by folate (syp00670)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-SYNPCC7002_RS00195	NC_010475.1	36701	37603	+	protein-coding	SYNPCC7002_RS00195	SYNPCC7002_RS00195	SYNPCC7002_A0039	PhzF family phenazine biosynthesis protein	-1.617300285476908	0.35086171021773793	0.6497966032480745	0.6166419720110918	yes	1.2855542650630198	5.8027517492117606e-30	1.134804808936065	1.237502890447909e-23	1.306404542595967	1.1244031569169737e-30	0.15074945612695484	0.3477308796843902	0.17159973365990192	0.3477308796843902	-0.02085027753294709	0.9443746693795442	09100 Metabolism > 09110 Biosynthesis of other secondary metabolites > 00405 Phenazine biosynthesis [PATH:syp00405]	09140 Cellular Processes > 09145 Cellular community - prokaryotes > 02024 Quorum sensing [PATH:syp02024]	NA	NA	NA	NA	NA	NA	NA	NA	NA	Metabolic pathways (syp01100)	Biosynthesis of secondary metabolites (syp01110)	Phenazine biosynthesis (syp00405)	Quorum sensing (syp02024)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-SYNPCC7002_RS00200	NC_010475.1	37587	38036	+	protein-coding	SYNPCC7002_RS00200	SYNPCC7002_RS00200	NA	PhzF family phenazine biosynthesis isomerase	-1.540663918952341	0.357936874226891	0.7165692614998964	0.4661577832255509	yes	1.2434554538218716	5.774068818008983e-10	1.1912453434084809	2.380655501517358e-9	1.3973528495065402	2.4960161438722298e-12	0.05221011041339083	0.8468068164896659	0.2061075060980594	0.7452014444110968	-0.15389739568466856	0.8141920458272893	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-SYNPCC7002_RS00205	NC_010475.1	38116	39978	-	protein-coding	ftsH3	SYNPCC7002_RS00205	SYNPCC7002_A0040	ATP-dependent zinc metalloprotease FtsH3	1.275979195743475	-0.9716478509410952	-0.8478711320354209	0.543539787233037	yes	-0.31609259437469533	4.181463815643079e-5	-0.963611654367064	3.90521434933375e-38	-0.9092968234754576	4.866204001319778e-34	0.6475190599923687	8.34104789511798e-18	0.05431483089160651	0.5180726896734487	0.5932042291007622	3.3496257990591776e-15	09180 Brite Hierarchies > 09181 Protein families: metabolism > 01002 Peptidases and inhibitors [BR:syp01002]	09180 Brite Hierarchies > 09182 Protein families: genetic information processing > 03110 Chaperones and folding catalysts [BR:syp03110]	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-SYNPCC7002_RS00210	NC_010475.1	40120	45915	-	protein-coding	SYNPCC7002_RS00210	SYNPCC7002_RS00210	SYNPCC7002_A0041	translocation/assembly module TamB domain-containing protein	1.2705557716049567	-0.25813994721743794	-1.2104205139624211	0.19800468957490056	yes	-0.23564536908945743	0.00435380671905054	-0.3352482991165261	2.6275467341863252e-5	-0.545735226247709	7.085710051091953e-13	0.09960293002706865	0.1936908888852072	-0.2104869271311829	0.00935960607808616	0.31008985715825155	1.1018561653925222e-4	09180 Brite Hierarchies > 09183 Protein families: signaling and cellular processes > 02000 Transporters [BR:syp02000]	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-SYNPCC7002_RS00215	NC_010475.1	46222	46563	-	protein-coding	SYNPCC7002_RS00215	SYNPCC7002_RS00215	SYNPCC7002_A0042	hypothetical protein	-1.6655773690194056	0.3984870896332938	0.608159790573318	0.6589304888127936	yes	3.1305105592889704	0	2.7815321287021293	0	3.061449556709128	0	0.3489784305868413	3.4036648330189993e-7	0.2799174280069989	4.5444030287621106e-5	0.06906100257984239	0.3274828984786073	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-SYNPCC7002_RS00220	NC_010475.1	46832	48373	+	protein-coding	SYNPCC7002_RS00220	SYNPCC7002_RS00220	SYNPCC7002_A0043	FAD-binding oxidoreductase	1.1251317725127452	-0.7782874966075264	-1.0934806065285034	0.7466363306232899	yes	-0.1648279472827662	0.045945776474739	-0.8215284505990704	2.1295754659001198e-29	-0.9540372374705622	4.4915853662060406e-38	0.6567005033163043	1.4861900662541085e-19	-0.13250878687149184	0.08046102856328377	0.7892092901877961	9.245152325754434e-27	09100 Metabolism > 09109 Metabolism of terpenoids and polyketides > 00906 Carotenoid biosynthesis [PATH:syp00906]	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Metabolic pathways (syp01100)	Biosynthesis of secondary metabolites (syp01110)	Carotenoid biosynthesis (syp00906)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-SYNPCC7002_RS00225	NC_010475.1	48397	49074	-	protein-coding	SYNPCC7002_RS00225	SYNPCC7002_RS00225	SYNPCC7002_A0044	hypothetical protein	-1.352328321783488	0.4491661065667093	0.7002490136706725	0.2029132015460852	yes	0.5840218442291114	0.00100125074377023	0.6773118799669472	9.72132120782863e-5	0.7787050045927054	4.90563437305349e-6	-0.0932900357378358	1	0.10139312462575811	1	-0.19468316036359395	0.6938327603371716	09120 Genetic Information Processing > 09124 Replication and repair > 03410 Base excision repair [PATH:syp03410]	09180 Brite Hierarchies > 09182 Protein families: genetic information processing > 03400 DNA repair and recombination proteins [BR:syp03400]	NA	NA	NA	NA	NA	NA	NA	NA	NA	Base excision repair (syp03410)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-SYNPCC7002_RS00230	NC_010475.1	49554	50762	+	protein-coding	SYNPCC7002_RS00230	SYNPCC7002_RS00230	SYNPCC7002_A0045	response regulator	1.6297620314259031	-0.5451962654005781	-0.7745871140130567	-0.30997865201228453	yes	-1.395742702006816	2.2913238793677145e-51	-1.5517491007351405	4.1637207996334803e-63	-1.7295420816878513	1.5874035338400157e-77	0.15600639872832453	0.12356421689524548	-0.17779298095271084	0.12356421689524548	0.33379937968103535	0.00106675255569557	09130 Environmental Information Processing > 09132 Signal transduction > 02020 Two-component system [PATH:syp02020]	09180 Brite Hierarchies > 09183 Protein families: signaling and cellular processes > 02022 Two-component system [BR:syp02022]	09180 Brite Hierarchies > 09183 Protein families: signaling and cellular processes > 02035 Bacterial motility proteins [BR:syp02035]	NA	NA	NA	NA	NA	NA	NA	NA	Two-component system (syp02020)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-SYNPCC7002_RS00235	NC_010475.1	50845	51207	+	protein-coding	SYNPCC7002_RS00235	SYNPCC7002_RS00235	SYNPCC7002_A0046	response regulator	1.5331366857666104	-0.3604356494497114	-0.6704963348340456	-0.5022047014828536	yes	-0.8402940412466458	1.0881025147579998e-11	-0.7892541161411897	1.537952988518188e-10	-0.9084457822026204	2.0073119448207095e-13	-0.05103992510545611	1	-0.11919166606143068	1	0.06815174095597457	1	09130 Environmental Information Processing > 09132 Signal transduction > 02020 Two-component system [PATH:syp02020]	09180 Brite Hierarchies > 09183 Protein families: signaling and cellular processes > 02022 Two-component system [BR:syp02022]	09180 Brite Hierarchies > 09183 Protein families: signaling and cellular processes > 02035 Bacterial motility proteins [BR:syp02035]	NA	NA	NA	NA	NA	NA	NA	NA	Two-component system (syp02020)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-SYNPCC7002_RS00240	NC_010475.1	51282	51773	+	protein-coding	SYNPCC7002_RS00240	SYNPCC7002_RS00240	SYNPCC7002_A0047	chemotaxis protein CheW	1.5830638641326371	-0.3312269752523702	-0.8325096556430296	-0.4193272332372455	yes	-0.870716138544409	3.299270564335376e-20	-0.8281125364152373	1.46239914541355e-18	-1.0427192915142518	3.805100138971437e-28	-0.04260360212917157	0.7246189458488466	-0.2146067550990144	0.07432884295392411	0.1720031529698428	0.15110194785435363	09130 Environmental Information Processing > 09132 Signal transduction > 02020 Two-component system [PATH:syp02020]	09180 Brite Hierarchies > 09183 Protein families: signaling and cellular processes > 02035 Bacterial motility proteins [BR:syp02035]	NA	NA	NA	NA	NA	NA	NA	NA	NA	Two-component system (syp02020)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
